user,book,rating
/review/list/57510839-j-saman,/book/show/20559695-reviving-izabel,4.23
/review/list/57510839-j-saman,/book/show/20976697-deliver,4.03
/review/list/57510839-j-saman,/book/show/22914972-seeking-the-succubus,4.07
/review/list/57510839-j-saman,/book/show/27237358-making-faces,4.34
/review/list/57510839-j-saman,/book/show/29698573-a-different-blue,4.21
/review/list/57510839-j-saman,/book/show/30508007-the-sign-of-change,5.0
/review/list/57510839-j-saman,/book/show/36195161-the-girl-i-didn-t-marry,4.19
/review/list/57510839-j-saman,/book/show/36219512-the-girl-i-didn-t-kill-for,3.94
/review/list/57510839-j-saman,/book/show/36340507-loved-by-the-first,4.33
/review/list/57510839-j-saman,/book/show/36376514-midnight-blue,4.25
/review/list/57510839-j-saman,/book/show/36469963-total-exposure,4.23
/review/list/57510839-j-saman,/book/show/37588357-all-your-perfects,4.31
/review/list/57510839-j-saman,/book/show/38102347-beautiful-potential,4.29
/review/list/57510839-j-saman,/book/show/43378191-private-messages,4.85
/review/list/32222190-cindy-woods,/book/show/10954854-the-naked-earl,3.64
/review/list/32222190-cindy-woods,/book/show/16163604-love-and-adventure-collection---part-2,3.89
/review/list/32222190-cindy-woods,/book/show/16278438-louisiana-history-collection---part-2,4.08
/review/list/32222190-cindy-woods,/book/show/17189902-royal-princes-of-ruthenia-box-set,3.7
/review/list/32222190-cindy-woods,/book/show/17259298-the-lonely,3.89
/review/list/32222190-cindy-woods,/book/show/17852645-a-woman-transported,3.64
/review/list/32222190-cindy-woods,/book/show/17948607-the-treatment,4.02
/review/list/32222190-cindy-woods,/book/show/18602809-mine-all-mine,3.73
/review/list/32222190-cindy-woods,/book/show/18841264-switch,3.86
/review/list/32222190-cindy-woods,/book/show/18888891-the-registry,3.24
/review/list/32222190-cindy-woods,/book/show/18940856-the-clearing,3.9
/review/list/32222190-cindy-woods,/book/show/20429572-the-collection,3.74
/review/list/32222190-cindy-woods,/book/show/22608435-branded,3.82
/review/list/32222190-cindy-woods,/book/show/24961498-the-midwife-s-revolt,3.99
/review/list/32222190-cindy-woods,/book/show/39988411-a-divided-inheritance,4.07
/review/list/32222190-cindy-woods,/book/show/40669612-american-girl,4.5
/review/list/32222190-cindy-woods,/book/show/40718688-the-stonemason-s-tale,4.39
/review/list/32222190-cindy-woods,/book/show/40852247-no-moon-at-midnight,4.69
/review/list/32222190-cindy-woods,/book/show/41056068-the-little-orphan-girl,4.38
/review/list/32222190-cindy-woods,/book/show/41404783-the-frozen-river,4.48
/review/list/32222190-cindy-woods,/book/show/41560921-the-colour-of-death,4.32
/review/list/32222190-cindy-woods,/book/show/41563867-colony-war,4.04
/review/list/32222190-cindy-woods,/book/show/41741620-that-sweet-and-savage-land,3.67
/review/list/32222190-cindy-woods,/book/show/42034747-the-soldier-s-girl,4.08
/review/list/32222190-cindy-woods,/book/show/42035505-the-fortunate-dead,4.57
/review/list/32222190-cindy-woods,/book/show/42430852-blitzing-rommel,4.75
/review/list/32222190-cindy-woods,/book/show/43132600-the-colour-of-fire,4.43
/review/list/32222190-cindy-woods,/book/show/43368943-colony-assassin,4.13
/review/list/32222190-cindy-woods,/book/show/8242354-my-wicked-pirate,3.89
/review/list/32222190-cindy-woods,/book/show/8672994-the-naked-duke,3.65
/review/list/23748916-felicity-nichols,/book/show/11561469-reason-to-breathe,4.22
/review/list/23748916-felicity-nichols,/book/show/12964268-masquerade,3.81
/review/list/23748916-felicity-nichols,/book/show/13454149-barely-breathing,4.32
/review/list/23748916-felicity-nichols,/book/show/13518058-brie-s-first-day-of-submissive-training,4.14
/review/list/23748916-felicity-nichols,/book/show/13638570-out-of-breath,4.31
/review/list/23748916-felicity-nichols,/book/show/15698687-weepy-the-dragon,4.04
/review/list/23748916-felicity-nichols,/book/show/15717721-if-i-were-you,4.13
/review/list/23748916-felicity-nichols,/book/show/15727450-petal-the-owl-counts-to-ten,3.61
/review/list/23748916-felicity-nichols,/book/show/15771212-fifty-shades-of-alice-in-wonderland,3.32
/review/list/23748916-felicity-nichols,/book/show/15861753-maintenance-night,3.65
/review/list/23748916-felicity-nichols,/book/show/16083236-welcome-to-lily-s-room,3.81
/review/list/23748916-felicity-nichols,/book/show/16164966-brie-learns-the-art-of-submission,4.39
/review/list/23748916-felicity-nichols,/book/show/16222553-the-uppity-swans-and-the-turtle-brothers-of-joseph-s-pond,4.25
/review/list/23748916-felicity-nichols,/book/show/17413115-her-mad-hatter,3.78
/review/list/23748916-felicity-nichols,/book/show/22603997-5-little-monkeys-jumpin-on-the-bed,3.96
/review/list/23748916-felicity-nichols,/book/show/27064994-the-alpha-s-reluctant-mate,3.79
/review/list/23748916-felicity-nichols,/book/show/27065169-her-web-master,3.58
/review/list/23748916-felicity-nichols,/book/show/27825882-the-code-of-the-west,4.33
/review/list/23748916-felicity-nichols,/book/show/28098153-retribution,3.84
/review/list/23748916-felicity-nichols,/book/show/28099222-wren-s-redemption,4.36
/review/list/23748916-felicity-nichols,/book/show/28248626-yellow-dog-blues,4.33
/review/list/23748916-felicity-nichols,/book/show/28248632-yellow-dog-blues,4.67
/review/list/23748916-felicity-nichols,/book/show/28344756-a-smattering-of-darkness,3.87
/review/list/23748916-felicity-nichols,/book/show/28455635-daisy,4.26
/review/list/23748916-felicity-nichols,/book/show/28488724-the-officer-s-little-rebel,3.89
/review/list/23748916-felicity-nichols,/book/show/28529284-bound-spanked-and-loved,4.2
/review/list/23748916-felicity-nichols,/book/show/3023676-be-with-me,3.96
/review/list/23748916-felicity-nichols,/book/show/30516889-callie-s-daddy,3.64
/review/list/23748916-felicity-nichols,/book/show/30530236-sunstrokes,4.03
/review/list/23748916-felicity-nichols,/book/show/33857760-mastering-the-fangirl,4.0
/review/list/4379044-nadine-keels,/book/show/29282070-the-recipe,4.01
/review/list/4379044-nadine-keels,/book/show/31019179-getting-to-yes,3.99
/review/list/4379044-nadine-keels,/book/show/31345313-tropical-kiss-or-miss,4.5
/review/list/4379044-nadine-keels,/book/show/31394687-gone,3.89
/review/list/4379044-nadine-keels,/book/show/31436242-kisses-kids-and-bundles-of-joy,4.34
/review/list/4379044-nadine-keels,/book/show/31573378-home,4.08
/review/list/4379044-nadine-keels,/book/show/32736803-zuzu-s-petals-a-dream-of-it-s-a-wonderful-life,4.86
/review/list/4379044-nadine-keels,/book/show/33162069-up,5.0
/review/list/4379044-nadine-keels,/book/show/33543352-pemberton-manor,4.38
/review/list/4379044-nadine-keels,/book/show/34178759-loving-luther,4.12
/review/list/4379044-nadine-keels,/book/show/34600356-pemberton-manor---the-moon-mother,4.19
/review/list/4379044-nadine-keels,/book/show/34745713-upsie-daisy,4.25
/review/list/4379044-nadine-keels,/book/show/34782921-illusionary,4.44
/review/list/4379044-nadine-keels,/book/show/34822790-love-at-first-bark,4.06
/review/list/4379044-nadine-keels,/book/show/35393707-the-myth-of-equality,4.46
/review/list/32341933-jennifer-bohnhoff,/book/show/12487262-new-mexico-and-the-civil-war,3.41
/review/list/32341933-jennifer-bohnhoff,/book/show/13578047-hero-on-a-bicycle,3.61
/review/list/32341933-jennifer-bohnhoff,/book/show/13799160-from-western-deserts-to-carolina-swamps,3.5
/review/list/32341933-jennifer-bohnhoff,/book/show/15783514-the-ocean-at-the-end-of-the-lane,3.99
/review/list/32341933-jennifer-bohnhoff,/book/show/15803059-ordinary-grace,4.16
/review/list/32341933-jennifer-bohnhoff,/book/show/15808816-a-higher-call,4.35
/review/list/32341933-jennifer-bohnhoff,/book/show/17381968-seeing-red,3.95
/review/list/32341933-jennifer-bohnhoff,/book/show/17415480-the-boy-on-the-wooden-box,4.36
/review/list/32341933-jennifer-bohnhoff,/book/show/17465485-the-twistrose-key,3.79
/review/list/32341933-jennifer-bohnhoff,/book/show/23493698-combat-ready-kitchen,3.43
/review/list/32341933-jennifer-bohnhoff,/book/show/2923195-the-battle-of-glorieta,3.96
/review/list/32341933-jennifer-bohnhoff,/book/show/29430012-a-gentleman-in-moscow,4.36
/review/list/32341933-jennifer-bohnhoff,/book/show/32303085-exit-signs,4.08
/review/list/32341933-jennifer-bohnhoff,/book/show/37903770-norse-mythology,4.1
/review/list/32341933-jennifer-bohnhoff,/book/show/40171831-fresh-start,4.64
/review/list/32341933-jennifer-bohnhoff,/book/show/6366437-half-broke-horses,4.06
/review/list/32341933-jennifer-bohnhoff,/book/show/6469790-a-season-of-gifts,3.97
/review/list/32341933-jennifer-bohnhoff,/book/show/7648269-empire-of-the-summer-moon,4.14
/review/list/6008243-roger-cave,/book/show/10041211-the-hanging-shed,3.86
/review/list/6008243-roger-cave,/book/show/10866286-11-22-63,4.3
/review/list/6008243-roger-cave,/book/show/11010115-eyes-of-the-hammer,3.91
/review/list/6008243-roger-cave,/book/show/11178037-sanctus,3.81
/review/list/6008243-roger-cave,/book/show/11263404-open-season,3.93
/review/list/6008243-roger-cave,/book/show/11398058-the-sentry,4.2
/review/list/6008243-roger-cave,/book/show/11398196-wounds-of-honour,4.09
/review/list/6008243-roger-cave,/book/show/11890811-force-of-nature,4.29
/review/list/6008243-roger-cave,/book/show/12003094-passenger-13,3.99
/review/list/6008243-roger-cave,/book/show/12079884-conqueror,4.42
/review/list/6008243-roger-cave,/book/show/12253384-the-strain,3.78
/review/list/6008243-roger-cave,/book/show/12970533-dove-season,3.98
/review/list/6008243-roger-cave,/book/show/13353322-scarecrow-and-the-army-of-thieves,4.26
/review/list/6008243-roger-cave,/book/show/13354266-the-nearest-exit,3.95
/review/list/6008243-roger-cave,/book/show/16061457-kill-shot,4.3
/review/list/6008243-roger-cave,/book/show/18933765-the-black-echo,4.09
/review/list/6008243-roger-cave,/book/show/19374183-wyatt-s-hurricane-bahama-crisis,4.14
/review/list/6008243-roger-cave,/book/show/22673107-not-a-drill,3.72
/review/list/6008243-roger-cave,/book/show/24236773-a-study-in-murder,3.81
/review/list/6008243-roger-cave,/book/show/25855760-small-wars,3.98
/review/list/6008243-roger-cave,/book/show/38475111-past-tense,4.12
/review/list/6008243-roger-cave,/book/show/6225208-the-wrecker,4.01
/review/list/6008243-roger-cave,/book/show/6578593-the-girl-who-played-with-fire,4.23
/review/list/6008243-roger-cave,/book/show/6892870-the-girl-who-kicked-the-hornet-s-nest,4.22
/review/list/6008243-roger-cave,/book/show/9618041-the-lost-relic,4.14
/review/list/4516168-vidhya,/book/show/10025305-clockwork-prince,4.45
/review/list/4516168-vidhya,/book/show/13335037-divergent,4.21
/review/list/4516168-vidhya,/book/show/18710190-allegiant,3.63
/review/list/4516168-vidhya,/book/show/25494343-lady-midnight,4.45
/review/list/4516168-vidhya,/book/show/29363501-fantastic-beasts-and-where-to-find-them,4.3
/review/list/4516168-vidhya,/book/show/32075671-the-hate-u-give,4.55
/review/list/4516168-vidhya,/book/show/3358608-eclipse,3.69
/review/list/4516168-vidhya,/book/show/36037331-forgetting,4.0
/review/list/4516168-vidhya,/book/show/36099691-all-the-ever-afters,3.75
/review/list/4516168-vidhya,/book/show/36195279-children-of-the-furnace,4.3
/review/list/4516168-vidhya,/book/show/36204070-the-book-of-m,3.73
/review/list/4516168-vidhya,/book/show/40833845-rejected-worlds,4.42
/review/list/4516168-vidhya,/book/show/40988966-incensa,3.35
/review/list/4516168-vidhya,/book/show/40989021-incensa,3.35
/review/list/4516168-vidhya,/book/show/6085408-brida,3.47
/review/list/4516168-vidhya,/book/show/6239873-splendor,3.84
/review/list/4516168-vidhya,/book/show/7056114-tempted,3.96
/review/list/4516168-vidhya,/book/show/7694176-tuesdays-with-morrie,3.95
/review/list/33471531-ana,/book/show/12990480-fireflies,3.65
/review/list/33471531-ana,/book/show/12995969-perfect-people,3.77
/review/list/33471531-ana,/book/show/17162156-miss-peregrine-s-home-for-peculiar-children,3.91
/review/list/33471531-ana,/book/show/17231693-caterwaul,4.2
/review/list/33471531-ana,/book/show/17235026-the-girl-with-all-the-gifts,3.94
/review/list/33471531-ana,/book/show/17571095-drayton,3.97
/review/list/33471531-ana,/book/show/19110264-my-soul-to-take,3.75
/review/list/33471531-ana,/book/show/21539091-a-hollow-dream-of-summer-s-end,3.79
/review/list/33471531-ana,/book/show/21557263-a-hollow-dream---eternal-autumn,3.94
/review/list/33471531-ana,/book/show/21641168-cemetery-tree,3.5
/review/list/33471531-ana,/book/show/22609317-luckiest-girl-alive,3.49
/review/list/33471531-ana,/book/show/22610711-the-most-ferocious-of-creatures,4.29
/review/list/33471531-ana,/book/show/22890703-the-winter-boy,3.82
/review/list/33471531-ana,/book/show/23279548-jesus-gosta-de-mim,4.5
/review/list/33471531-ana,/book/show/23341894-every-last-word,4.24
/review/list/33471531-ana,/book/show/23346719-disclaimer,3.58
/review/list/33471531-ana,/book/show/23363928-the-library-at-mount-char,4.08
/review/list/33471531-ana,/book/show/26183610-room,4.05
/review/list/33471531-ana,/book/show/39900585-feeding-fersia,4.92
/review/list/33471531-ana,/book/show/6320534-under-the-dome,3.9
/review/list/33471531-ana,/book/show/9538744-drayton-the-taker,3.97
/review/list/48413987-sean-kerr,/book/show/17660905-clockwork-princess,4.59
/review/list/48413987-sean-kerr,/book/show/2767052-the-hunger-games,4.33
/review/list/48413987-sean-kerr,/book/show/30825638-over-the-rainbow,4.67
/review/list/48413987-sean-kerr,/book/show/31428973-dracula-the-undead,4.03
/review/list/48413987-sean-kerr,/book/show/31858122-the-hard-boys-meet-dr-frankenseed,4.67
/review/list/48413987-sean-kerr,/book/show/31861978-the-hard-boys,4.27
/review/list/48413987-sean-kerr,/book/show/3259645-dexter-by-design,3.73
/review/list/48413987-sean-kerr,/book/show/33192136-destined-to-fall,4.47
/review/list/48413987-sean-kerr,/book/show/34620544-patterns,4.43
/review/list/48413987-sean-kerr,/book/show/35869653-the-undernet,4.92
/review/list/48413987-sean-kerr,/book/show/35892531-shadows-of-the-heart,5.0
/review/list/48413987-sean-kerr,/book/show/36590357-good-lord,4.23
/review/list/48413987-sean-kerr,/book/show/6894799-a-touch-of-dead,3.83
/review/list/48413987-sean-kerr,/book/show/6933473-dead-in-the-family,3.89
/review/list/48413987-sean-kerr,/book/show/7171637-clockwork-angel,4.33
/review/list/5188452-james-caterino,/book/show/11831028-the-hunger-games,4.33
/review/list/5188452-james-caterino,/book/show/21312618-terror-television,3.87
/review/list/5188452-james-caterino,/book/show/34356501-war-for-the-planet-of-the-apes,3.74
/review/list/5188452-james-caterino,/book/show/34389031-just-imagine,5.0
/review/list/5188452-james-caterino,/book/show/34389066-just-imagine,5.0
/review/list/5188452-james-caterino,/book/show/34437947-war-for-the-planet-of-the-apes,4.29
/review/list/5188452-james-caterino,/book/show/34609599-just-imagine,5.0
/review/list/5188452-james-caterino,/book/show/34735417-battle-of-the-network-superheroes,5.0
/review/list/5188452-james-caterino,/book/show/35282049-technicolor-dreams,5.0
/review/list/5188452-james-caterino,/book/show/35288167-technicolor-dreams,5.0
/review/list/5188452-james-caterino,/book/show/36477912-caitlin-star-and-the-hand-of-god,5.0
/review/list/5188452-james-caterino,/book/show/38488834-in-thy-image,5.0
/review/list/5188452-james-caterino,/book/show/39081816-watch-the-skies,4.3
/review/list/5188452-james-caterino,/book/show/39790963-the-eco-warrior,5.0
/review/list/5188452-james-caterino,/book/show/40035464-barry-s-run,5.0
/review/list/5188452-james-caterino,/book/show/40697264-rollercoaster,5.0
/review/list/5188452-james-caterino,/book/show/41060372-sketchbook-3,5.0
/review/list/5188452-james-caterino,/book/show/41181617-the-rally,5.0
/review/list/5188452-james-caterino,/book/show/43237561-fireflies,5.0
/review/list/67580521-s-w-wilcox,/book/show/31924325-master-of-the-five-magics,3.81
/review/list/67580521-s-w-wilcox,/book/show/35425174-sonora-pass,4.29
/review/list/67580521-s-w-wilcox,/book/show/35724768-grammar-maps-2-of-3-modifier-mazes,5.0
/review/list/67580521-s-w-wilcox,/book/show/36350575-grammar-maps-3-of-3-tense-towers,5.0
/review/list/67580521-s-w-wilcox,/book/show/36417938-grammar-maps-1-of-3-pronoun-puzzles-linking-labyrinth,5.0
/review/list/67580521-s-w-wilcox,/book/show/36588268-misfortune-of-vision,4.52
/review/list/67580521-s-w-wilcox,/book/show/39912886-a-poem-for-britain-a-contest-for-england,4.2
/review/list/51292462-eric-gore,/book/show/10052590-the-crystal-key,4.5
/review/list/51292462-eric-gore,/book/show/23277298-dark-disciple,3.95
/review/list/51292462-eric-gore,/book/show/25843420-the-atlantis-gene,3.71
/review/list/51292462-eric-gore,/book/show/30197570-vengeance-obtained,2.41
/review/list/51292462-eric-gore,/book/show/8520610-quiet,4.06
/review/list/51292462-eric-gore,/book/show/8667848-a-discovery-of-witches,3.99
/review/list/51292462-eric-gore,/book/show/9460487-miss-peregrine-s-home-for-peculiar-children,3.91
/review/list/76960747-joan-lacy,/book/show/15792558-fresh-off-the-boat,3.67
/review/list/76960747-joan-lacy,/book/show/20727654-the-paper-magician,3.64
/review/list/76960747-joan-lacy,/book/show/22341276-the-glass-magician,3.88
/review/list/76960747-joan-lacy,/book/show/23485372-the-master-magician,3.84
/review/list/76960747-joan-lacy,/book/show/24524971-followed-by-frost,4.21
/review/list/76960747-joan-lacy,/book/show/25335782-promises-to-keep,4.18
/review/list/76960747-joan-lacy,/book/show/25489091-double-cup-love,3.7
/review/list/76960747-joan-lacy,/book/show/25546135-the-promise-of-provence,4.0
/review/list/76960747-joan-lacy,/book/show/25711199-epiphany---the-golding,4.31
/review/list/76960747-joan-lacy,/book/show/27883887-the-writer-the-lover-and-the-diplomat,4.75
/review/list/76960747-joan-lacy,/book/show/27904311-the-hammer-of-thor,4.36
/review/list/76960747-joan-lacy,/book/show/28351300-i-promise-you-this,4.26
/review/list/76960747-joan-lacy,/book/show/28398108-epiphany---the-silvering,4.62
/review/list/76960747-joan-lacy,/book/show/29338350-casimir-bridge,4.25
/review/list/76960747-joan-lacy,/book/show/29464441-earning-admission,4.0
/review/list/76960747-joan-lacy,/book/show/29549844-casimir-bridge,4.25
/review/list/76960747-joan-lacy,/book/show/33385408-the-fifth-doll,3.84
/review/list/76960747-joan-lacy,/book/show/33812776-epiphany,4.3
/review/list/76960747-joan-lacy,/book/show/34663147-drawing-lessons,4.16
/review/list/76960747-joan-lacy,/book/show/37647551-the-tenth-island,3.65
/review/list/76960747-joan-lacy,/book/show/38930423-the-measurements-of-decay,3.75
/review/list/76960747-joan-lacy,/book/show/39671398-a-shadow-away,4.37
/review/list/14217867-marta-tandori,/book/show/13081571-vengeance-is-sacred,4.33
/review/list/14217867-marta-tandori,/book/show/24924468-the-virgin-whore-trial,3.76
/review/list/14217867-marta-tandori,/book/show/24936174-dead-and-gone,4.22
/review/list/14217867-marta-tandori,/book/show/24953323-tears-and-trombones,4.33
/review/list/14217867-marta-tandori,/book/show/24972428-lazar-s-tempest,4.78
/review/list/14217867-marta-tandori,/book/show/25541556-the-heartbeat-thief,3.69
/review/list/14217867-marta-tandori,/book/show/25545121-danny-chaucer-s-flying-saucer,4.16
/review/list/14217867-marta-tandori,/book/show/25653248-tuna-life,4.14
/review/list/14217867-marta-tandori,/book/show/25927972-the-faberg-entanglement,4.27
/review/list/14217867-marta-tandori,/book/show/27181442-once-upon-a-lie,4.28
/review/list/14217867-marta-tandori,/book/show/30350547-let-there-be-linda,4.04
/review/list/14217867-marta-tandori,/book/show/31450316-isolated,3.82
/review/list/14217867-marta-tandori,/book/show/31625741-don-t-go-ramanya,4.37
/review/list/14217867-marta-tandori,/book/show/31812752-where-do-they-go-part-1,4.55
/review/list/14217867-marta-tandori,/book/show/31814478-self-publishing,4.11
/review/list/14217867-marta-tandori,/book/show/31849888-the-diary-of-an-immortal,4.09
/review/list/14217867-marta-tandori,/book/show/32051831-origin,4.29
/review/list/14217867-marta-tandori,/book/show/32682006-450-east,5.0
/review/list/14217867-marta-tandori,/book/show/32800668-molto-mayhem,4.57
/review/list/14217867-marta-tandori,/book/show/32912848-navigating-the-road-of-infertility,4.62
/review/list/14217867-marta-tandori,/book/show/33664673-alibi-aficionado,4.05
/review/list/14217867-marta-tandori,/book/show/34323291-the-covens-of-elmeeria,3.87
/review/list/40961416-frederick-finch,/book/show/18619684-the-time-traveler-s-wife,3.96
/review/list/40961416-frederick-finch,/book/show/24807186-wolf-by-wolf,4.27
/review/list/40961416-frederick-finch,/book/show/27225343-the-damaged,3.88
/review/list/40961416-frederick-finch,/book/show/27246070-the-path-of-ravens,4.38
/review/list/40961416-frederick-finch,/book/show/28954189-scythe,4.36
/review/list/40961416-frederick-finch,/book/show/29500704-murder-in-absentia,4.34
/review/list/40961416-frederick-finch,/book/show/30288282-the-immortalists,3.73
/review/list/40961416-frederick-finch,/book/show/33509971-stone-of-fire,3.7
/review/list/40961416-frederick-finch,/book/show/35959740-circe,4.34
/review/list/40961416-frederick-finch,/book/show/3704004-temple-of-the-grail,3.49
/review/list/42165686-ty-findlay,/book/show/10025305-clockwork-prince,4.45
/review/list/42165686-ty-findlay,/book/show/18335634-clockwork-princess,4.59
/review/list/42165686-ty-findlay,/book/show/21419769-ghetto-bastard,4.57
/review/list/42165686-ty-findlay,/book/show/3063499-the-lucky-one,4.11
/review/list/42165686-ty-findlay,/book/show/3114822-dying-for-revenge,4.42
/review/list/42165686-ty-findlay,/book/show/3777732-city-of-glass,4.33
/review/list/42165686-ty-findlay,/book/show/4667024-the-help,4.46
/review/list/42165686-ty-findlay,/book/show/6013511-black-hills,4.09
/review/list/42165686-ty-findlay,/book/show/6752378-city-of-fallen-angels,4.15
/review/list/42165686-ty-findlay,/book/show/7171637-clockwork-angel,4.33
/review/list/42165686-ty-findlay,/book/show/8755776-city-of-lost-souls,4.29
/review/list/31149200-greg-johnson,/book/show/13335037-divergent,4.21
/review/list/31149200-greg-johnson,/book/show/2767052-the-hunger-games,4.33
/review/list/31149200-greg-johnson,/book/show/2832909-an-echo-in-the-bone,4.44
/review/list/31415405-vivienne-brooks,/book/show/17899948-rebecca,4.22
/review/list/31415405-vivienne-brooks,/book/show/20522619-the-tin-man,4.56
/review/list/31415405-vivienne-brooks,/book/show/22403588-paper-doll,4.32
/review/list/31415405-vivienne-brooks,/book/show/22736224-life-on-the-rocks,4.59
/review/list/31415405-vivienne-brooks,/book/show/22876702-god-s-buried-children,3.99
/review/list/31415405-vivienne-brooks,/book/show/23527177-suicide-note,3.11
/review/list/31415405-vivienne-brooks,/book/show/23981966-real-grinders,3.33
/review/list/31415405-vivienne-brooks,/book/show/24944643-where-the-strangers-live,3.44
/review/list/31415405-vivienne-brooks,/book/show/25100762-save-invest-live,5.0
/review/list/31415405-vivienne-brooks,/book/show/9862342-very-good-jeeves,4.35
/review/list/8392073-matthew-alan,/book/show/12232938-the-lovely-bones,3.79
/review/list/8392073-matthew-alan,/book/show/15818107-orphan-train,4.16
/review/list/8392073-matthew-alan,/book/show/17333223-the-goldfinch,3.9
/review/list/8392073-matthew-alan,/book/show/21853621-the-nightingale,4.56
/review/list/8392073-matthew-alan,/book/show/25893693-lilac-girls,4.3
/review/list/8392073-matthew-alan,/book/show/2767052-the-hunger-games,4.33
/review/list/8392073-matthew-alan,/book/show/3153910-the-art-of-racing-in-the-rain,4.2
/review/list/8392073-matthew-alan,/book/show/4667024-the-help,4.46
/review/list/8392073-matthew-alan,/book/show/9418327-bossypants,3.95
/review/list/8392073-matthew-alan,/book/show/9460487-miss-peregrine-s-home-for-peculiar-children,3.91
/review/list/57923259-anne-connor,/book/show/23582847-wait,4.16
/review/list/57923259-anne-connor,/book/show/32067533-second-chance-seal,3.86
/review/list/57923259-anne-connor,/book/show/32497487-broken,3.89
/review/list/57923259-anne-connor,/book/show/33268804-no-excuses,3.91
/review/list/57923259-anne-connor,/book/show/33985869-sexy-jerk,3.95
/review/list/57923259-anne-connor,/book/show/35050525-single-mom-wanted-for-fake-marriage,4.14
/review/list/57923259-anne-connor,/book/show/35070355-pierce-me,4.01
/review/list/57923259-anne-connor,/book/show/35116218-the-dom-vs-the-virgin,4.24
/review/list/57923259-anne-connor,/book/show/35163178-gambling-for-the-virgin,3.79
/review/list/57923259-anne-connor,/book/show/35236897-the-billionaire-s-bride,3.91
/review/list/57923259-anne-connor,/book/show/35263395-seal-d-heart,4.04
/review/list/57923259-anne-connor,/book/show/35269354-tied-to-him,3.56
/review/list/57923259-anne-connor,/book/show/35400482-his-virgin-bride,3.83
/review/list/57923259-anne-connor,/book/show/35425130-mr-president,4.03
/review/list/57923259-anne-connor,/book/show/35435481-dreaming-dante,4.31
/review/list/57923259-anne-connor,/book/show/35482384-filthy-fiance,4.16
/review/list/57923259-anne-connor,/book/show/35649288-tie-me-up-daddy,3.7
/review/list/57923259-anne-connor,/book/show/36207781-my-brother-s-friend-the-dom,3.91
/review/list/57923259-anne-connor,/book/show/36266816-hot-cop-next-door,3.96
/review/list/57923259-anne-connor,/book/show/36273919-jacked,4.12
/review/list/57923259-anne-connor,/book/show/36299733-wrong-number-right-guy,3.69
/review/list/57923259-anne-connor,/book/show/36333034-the-five-brothers-next-door,3.7
/review/list/57923259-anne-connor,/book/show/36365462-sext-god,3.47
/review/list/57923259-anne-connor,/book/show/36374866-first-love-second-chance,4.16
/review/list/57923259-anne-connor,/book/show/36386637-dangerous-temptation,3.63
/review/list/57923259-anne-connor,/book/show/36388828-tempting-daddy-s-boss,3.93
/review/list/57923259-anne-connor,/book/show/36463447-protected-by-my-boss,3.98
/review/list/31226367-sarah,/book/show/11870085-the-fault-in-our-stars,4.24
/review/list/31226367-sarah,/book/show/12620969-the-loners,3.9
/review/list/31226367-sarah,/book/show/13530012-october-mourning,4.13
/review/list/31226367-sarah,/book/show/13536860-fifty-shades-freed,3.87
/review/list/31226367-sarah,/book/show/15942674-truly-madly-deadly,3.51
/review/list/31226367-sarah,/book/show/16096824-a-court-of-thorns-and-roses,4.27
/review/list/31226367-sarah,/book/show/17133946-the-mourning-hours,3.91
/review/list/31226367-sarah,/book/show/20757521-love-and-other-unknown-variables,3.97
/review/list/31226367-sarah,/book/show/22557272-the-girl-on-the-train,3.9
/review/list/31226367-sarah,/book/show/26869838-a-season-for-fireflies,3.49
/review/list/31226367-sarah,/book/show/2767052-the-hunger-games,4.33
/review/list/31226367-sarah,/book/show/30724132-geekerella,4.04
/review/list/31226367-sarah,/book/show/4268157-perfect-chemistry,4.07
/review/list/57982570-ian-mitchell-gill,/book/show/17787513-deeply-odd,4.03
/review/list/57982570-ian-mitchell-gill,/book/show/21152768-what-s-wrong-with-our-schools,4.0
/review/list/57982570-ian-mitchell-gill,/book/show/26099983-the-real-secrets,5.0
/review/list/57982570-ian-mitchell-gill,/book/show/31200352-merrett-s-gift,4.67
/review/list/57982570-ian-mitchell-gill,/book/show/34030912-merrett-s-choice,4.67
/review/list/57982570-ian-mitchell-gill,/book/show/34057307-merrett-s-choice,4.67
/review/list/57982570-ian-mitchell-gill,/book/show/6567040-crash,3.78
/review/list/57982570-ian-mitchell-gill,/book/show/6567041-love-stargirl,3.81
/review/list/58299372-baron-deschauer,/book/show/18623293-1811-dictionary-of-the-vulgar-tongue,3.89
/review/list/58299372-baron-deschauer,/book/show/18994002-elements-of-style,4.2
/review/list/58299372-baron-deschauer,/book/show/19202204-ernest-hemingway-on-writing,4.05
/review/list/58299372-baron-deschauer,/book/show/22466808-meditations,4.22
/review/list/58299372-baron-deschauer,/book/show/23027746-a-room-of-one-s-own-and-three-guineas,4.15
/review/list/58299372-baron-deschauer,/book/show/23826295-duveen,4.06
/review/list/58299372-baron-deschauer,/book/show/29469009-the-art-of-wealth,3.33
/review/list/58299372-baron-deschauer,/book/show/3128682-the-complete-stories-of-sherlock-holmes,4.56
/review/list/58299372-baron-deschauer,/book/show/31314730-advocacy,5.0
/review/list/58299372-baron-deschauer,/book/show/32163415-man-on-the-run,5.0
/review/list/58299372-baron-deschauer,/book/show/32163416-man-on-the-run,5.0
